Page title,URL,Brand,Car brand,Gear box,Engine,Category,Average consumption,CO2 emissions,Fiscal power,Number of doors,Price,Imglabel,XX,YY,samples_index
LLD Pro - LAND ROVER VELAR R-DYNAM-S - P250 BVA (01437) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/90f8bb40b44004af67f0170e2a77c64c0cf25676/land-rover-velar-r-dynam-s/,LAND ROVER VELAR R-DYNAM-S,Eurosuper (Sans plomb),manuel,1998.0,SUV 4x4,7.8 l/100km,173 g/km,16.0,5,832,2149,14.328289985656738,40.30195236206055,2149
LLD Pro - MERCEDES GLC EXECUTIVE - 300 4MATIC BVA9 (11083) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5942ec09f7dd8c0ec55498265e72626bea0e49d7/mercedes-glc-executive/,MERCEDES GLC EXECUTIVE,Eurosuper (Sans plomb),manuel,1991.0,SUV 4x4,7.8 l/100km,178 g/km,15.0,5,694,1809,9.86427116394043,28.994876861572266,1809
LLD Pro - VOLKSWAGEN T-ROC LOUNGE - 1.0 TSI 115 BM6 (12356) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/41edb349727b42888dbf08cde48a8fd1ec4d0fc7/volkswagen-t-roc-lounge/,VOLKSWAGEN T-ROC LOUNGE,Eurosuper (Sans plomb),manuel,999.0,SUV 4x2,5.2 l/100km,110 g/km,6.0,5,282,419,-35.10672378540039,29.402786254882812,419
LLD Pro - BMW 220D XDR.ACTIVE - TOUR.LOUNGE BVA (12937) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0d9b5ea92a9d4097a2d974b812b61d4121447ad6/bmw-220d-xdr.active/,BMW 220D XDR.ACTIVE,Diesel,manuel,1995.0,Mini monospace 5 portes,4.7 l/100km,124 g/km,10.0,5,564,3846,1.2220948934555054,16.88964080810547,3846
LLD Pro - BMW 114D 5P F20 - URBAN CHIC BVM6 (10157) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/acf2cf949548a3e84da9f338ed928e71686edab5/bmw-114d-5p-f20/,BMW 114D 5P F20,Diesel,manuel,1496.0,Berline 5 portes,4.2 l/100km,107 g/km,5.0,5,416,3653,17.671682357788086,-33.75124740600586,3653
LLD Pro - DACIA LOGAN LAUREATE - SCE 75 (00957) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c49ca4d29ee027b949149ce84258998399263ce5/dacia-logan-laureate/,DACIA LOGAN LAUREATE,Eurosuper (Sans plomb),manuel,999.0,Tri-corps 4 portes,5.2 l/100km,117 g/km,4.0,4,201,2905,-43.83163833618164,21.45725440979004,2905
LLD Pro - LAND ROVER VELAR STANDAR-S - D275 BVA (01417) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b14bf482a3eb41501ec98bf33b3c4eb3625d0258/land-rover-velar-standar-s/,LAND ROVER VELAR STANDAR-S,Diesel,manuel,2993.0,SUV 4x4,6.6 l/100km,169 g/km,18.0,5,952,2137,48.51873016357422,9.46031665802002,2137
LLD Pro - PEUGEOT 508 5P GT-LINE - BLUEHDI 160 EAT (15546) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/55a20adb7ce1debad0ad324575e4cd20a6472bea/peugeot-508-5p-gt-line/,PEUGEOT 508 5P GT-LINE,Diesel,manuel,1997.0,Berline 5 portes,4.5 l/100km,118 g/km,8.0,5,517,1243,-0.7529381513595581,10.154669761657715,1243
LLD Pro - OPEL CROSSLANDX EDI° - 1.5D 102 4X2 (17544) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ccced39af86715174899927795f0b1fe900fe22e/opel-crosslandx-edi/,OPEL CROSSLANDX EDI°,Diesel,manuel,1499.0,SUV 4x2,4 l/100km,105 g/km,5.0,5,299,1401,28.989240646362305,-32.605072021484375,1401
LLD Pro - MERCEDES GLA BUSINESS E° - 180 7G-DCT (10987) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/86d459d125629b83b88e0415209cfa5cbe8d5cc1/mercedes-gla-business-e/,MERCEDES GLA BUSINESS E°,Eurosuper (Sans plomb),manuel,1595.0,SUV 4x2,6.1 l/100km,138 g/km,7.0,5,430,1776,-10.173785209655762,-35.58772659301758,1776
LLD Pro - LAND ROVER DISCOVERY SPORT - H.LUX.ED4 150BM (01570) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5414ad0676d4b6790516f9d8ce34c1123aca0d97/land-rover-discovery-sport/,LAND ROVER DISCOVERY SPORT,Diesel,manuel,1999.0,SUV 4x2,5.7 l/100km,149 g/km,9.0,5,625,2018,5.712343692779541,23.719018936157227,2018
LLD Pro - JAGUAR F-PACE PORTFOLI - 2.0D163 4X2 BVM (00949) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8a4e86b26f7045889d4792a8e136c5ea135e33e0/jaguar-f-pace-portfoli/,JAGUAR F-PACE PORTFOLI,Diesel,manuel,1999.0,SUV 4x4,5.3 l/100km,140 g/km,10.0,5,787,2193,12.310136795043945,38.15485382080078,2193
LLD Pro - MERCEDES A BUSINESS LINE - 180 BVM6 (12623) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/9fe5ffdf1873f6b87127ca6277b49040cb2655cb/mercedes-a-business-line/,MERCEDES A BUSINESS LINE,Eurosuper (Sans plomb),manuel,1332.0,Berline 5 portes,5.5 l/100km,125 g/km,7.0,5,387,1642,20.15522575378418,-15.05662727355957,1642
LLD Pro - JEEP COMPASS BROOKLY - 1.4 140 4X2 BVM (00487) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/be98c476c9fccfd0253123c0cea593fb8c6f56e6/jeep-compass-brookly/,JEEP COMPASS BROOKLY,Eurosuper (Sans plomb),manuel,1368.0,SUV 4x2,6.2 l/100km,143 g/km,8.0,5,278,2285,25.409387588500977,-14.90606689453125,2285
LLD Pro - PEUGEOT 108 5P STYLE - VTI 72 BMP5 (15728) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e3ca3337db675fe9632bcfd62b6155ddc2a93eb3/peugeot-108-5p-style/,PEUGEOT 108 5P STYLE,Eurosuper (Sans plomb),manuel,998.0,Micro 5 portes,4.2 l/100km,95 g/km,4.0,5,208,1134,-41.83028030395508,20.371715545654297,1134
LLD Pro - AUDI A1 SBACK AMBIEN - 1.0TFSI 82 BVM5 (11566) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/51c6c441c7789e90e8bffef1150ede909d9c678f/audi-a1-sback-ambien/,AUDI A1 SBACK AMBIEN,Eurosuper (Sans plomb),manuel,999.0,Berline 5 portes,4.2 l/100km,97 g/km,4.0,5,281,3974,-34.435081481933594,28.060903549194336,3974
LLD Pro - VOLKSWAGEN CARAVELLE LONG - CONF.TDI150 4M° (11223) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/582efe6c38b489a194af92ca99c07d5ef9fa7822/volkswagen-caravelle-long/,VOLKSWAGEN CARAVELLE LONG,Diesel,manuel,1968.0,Minibus,6.9 l/100km,179 g/km,9.0,4,474,279,3.5616707801818848,4.498210906982422,279
LLD Pro - KIA CEED 5P ACTI.BU - 1.4T-GDI140 ISG (02354) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/92d594d667454ff31e5a959c6efb26cf1ecd3b1c/kia-ceed-5p-acti.bu/,KIA CEED 5P ACTI.BU,Eurosuper (Sans plomb),manuel,1353.0,Berline 5 portes,5.7 l/100km,130 g/km,7.0,5,332,2002,22.60100555419922,-14.973493576049805,2002
LLD Pro - BMW 116I 5P F20 - M-SPORT UL.BVM6 (13907) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/08b010c89388718140411ef3c660431d2004ca7f/bmw-116i-5p-f20/,BMW 116I 5P F20,Eurosuper (Sans plomb),manuel,1499.0,Berline 5 portes,5.9 l/100km,134 g/km,6.0,5,398,3621,19.411916732788086,-35.32127380371094,3621
LLD Pro - BMW 320D 4P - SPORT ULTI.BVM6 (13771) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/86d5d9c8f12b7b8a40fe0125ac001845c54198a4/bmw-320d-4p/,BMW 320D 4P,Diesel,manuel,1995.0,Tri-corps 4 portes,4.8 l/100km,119 g/km,10.0,4,621,3455,3.498730421066284,23.5960750579834,3455
LLD Pro - INFINITI Q50 SPORT - 2.2D BVA (00445) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/28242865a7da9508b5da5349fe6555fe41c84304/infiniti-q50-sport/,INFINITI Q50 SPORT,Diesel,manuel,2143.0,Tri-corps 4 portes,4.6 l/100km,123 g/km,9.0,4,578,2363,26.9936580657959,16.64966583251953,2363
LLD Pro - AUDI A1 SBACK AMBIT° - 1.0TFSI 82 BVM5 (11567) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ca79eb66b33e8d430d1a41bf89675c3daf684cd8/audi-a1-sback-ambit/,AUDI A1 SBACK AMBIT°,Eurosuper (Sans plomb),manuel,999.0,Berline 5 portes,4.2 l/100km,97 g/km,4.0,5,289,3970,-33.72724533081055,28.669475555419922,3970
LLD Pro - DACIA LODGY 7P SILVER - DCI 110 (00650) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/74796db33d121cdec4553b1557cbe31e4994ebd6/dacia-lodgy-7p-silver/,DACIA LODGY 7P SILVER,Diesel,manuel,1461.0,Mini monospace 5 portes,4 l/100km,105 g/km,5.0,5,314,2910,28.341840744018555,-29.615530014038086,2910
LLD Pro - VOLVO V60 MOMENTUM - D4 190 GEARTRON (06296) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/32db930a288dc514c179e35d538c13d6e0fcad50/volvo-v60-momentum/,VOLVO V60 MOMENTUM,Diesel,manuel,1969.0,Break 5 portes,4.5 l/100km,119 g/km,10.0,5,694,183,6.5160417556762695,31.22610855102539,183
LLD Pro - OPEL ASTRA 5P INNOV° - 1.6D 136 BVA6 (17966) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c9517f7fee2155e80e63a68158737c4b40f01c0d/opel-astra-5p-innov/,OPEL ASTRA 5P INNOV°,Diesel,manuel,1598.0,Berline 5 portes,4.6 l/100km,123 g/km,7.0,5,332,1350,-20.958459854125977,-35.33982849121094,1350
LLD Pro - JAGUAR XF SB PRESTIGE - 2.0D 163 BVM6 (00692) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d058895484f0e6b6406397cb3e1036203b22ce95/jaguar-xf-sb-prestige/,JAGUAR XF SB PRESTIGE,Diesel,manuel,1999.0,Break 5 portes,5.1 l/100km,134 g/km,9.0,5,767,2227,11.153642654418945,36.80839157104492,2227
LLD Pro - BMW 125D 3P F21 - URBAN CHIC BVA8 (09535) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/66c70a71d9587168890813cc304cee43dc68d160/bmw-125d-3p-f21/,BMW 125D 3P F21,Diesel,manuel,1995.0,Berline 3 portes,4.8 l/100km,121 g/km,12.0,3,567,63,1.0800340175628662,17.421838760375977,63
LLD Pro - VOLVO V90 MOMENTUM - T4 190 GEATRO.8 (06476) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2511cd2c0381d573577e554bb8d94f76cbcab474/volvo-v90-momentum/,VOLVO V90 MOMENTUM,Eurosuper (Sans plomb),manuel,1969.0,Break 5 portes,6.9 l/100km,158 g/km,11.0,5,737,171,11.881208419799805,33.5322380065918,171
LLD Pro - CITROEN C3 FEEL - PURETECH 68 BVM (17055) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/ca5606ff8051e3057f23949c0c4888ceede01595/citroen-c3-feel/,CITROEN C3 FEEL,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,4.8 l/100km,105 g/km,4.0,5,199,3156,-43.042659759521484,-6.005195140838623,3156
LLD Pro - JAGUAR XF 4P PRESTIGE - 2.0D 163 BVM6 (01041) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/cecb184cf72ecd64827fa2562ac7959dc5ef1611/jaguar-xf-4p-prestige/,JAGUAR XF 4P PRESTIGE,Diesel,manuel,1999.0,Tri-corps 4 portes,4.9 l/100km,129 g/km,9.0,4,703,2234,8.196344375610352,31.082612991333008,2234
LLD Pro - BMW 220D XD.GRANTOU - TOUR.BUSI D.BVA (13897) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f4a5aae4b245bb69c9c7874be1c2437053306ae1/bmw-220d-xd.grantou/,BMW 220D XD.GRANTOU,Diesel,manuel,1995.0,Mini monospace 5 portes,4.9 l/100km,124 g/km,10.0,5,600,3839,3.252098798751831,21.51883316040039,3839
LLD Pro - LEXUS RC F SPORT EXEC - 200T (00317) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6842f2b016b162e83a218d06426e62a7d568aac3/lexus-rc-f-sport-exec/,LEXUS RC F SPORT EXEC,Eurosuper (Sans plomb),manuel,1998.0,Coupé 3 portes,7.2 l/100km,168 g/km,15.0,2,1128,1871,15.945536613464355,44.454105377197266,1871
LLD Pro - FORD S-MAX ST-LINE - 2.0ECOBLUE 150 (14765) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1c8be8e5bb52667d47e529e3a1327c2a7d232e39/ford-s-max-st-line/,FORD S-MAX ST-LINE,Diesel,manuel,1996.0,Monospace 5 portes,5.2 l/100km,132 g/km,8.0,5,410,2529,-0.5952255725860596,-1.3564084768295288,2529
LLD Pro - ALFA ROMEO GIULIETTA LUSSO - 1.6JTDM 120 TCT (00886) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/99e6c9c066a2b3a4b69334d0aeacfbe20f348608/alfa-romeo-giulietta-lusso/,ALFA ROMEO GIULIETTA LUSSO,Diesel,manuel,1598.0,Berline 5 portes,3.8 l/100km,99 g/km,6.0,5,443,3912,-10.034754753112793,-33.43213653564453,3912
LLD Pro - MINI CABRIO EXQUISIT - S192 BVM6 (02299) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8e6db39c34420572d622bd01a27dce450d52ff4f/mini-cabrio-exquisit/,MINI CABRIO EXQUISIT,Eurosuper (Sans plomb),manuel,1998.0,Cabriolet 2 portes,6.9 l/100km,154 g/km,11.0,2,500,1498,1.7668755054473877,7.48140287399292,1498
LLD Pro - CITROEN JUMPY COMBI M - CONFORT BHDI100 (16706) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/b93f044f9082414cd7c57fd9e80d47ba20f12156/citroen-jumpy-combi-m/,CITROEN JUMPY COMBI M,Diesel,manuel,1499.0,Combi,5.6 l/100km,138 g/km,6.0,4,335,3158,25.714860916137695,-34.34154510498047,3158
LLD Pro - RENAULT CAPTUR S-EDITI° - ERGY TCE150 (26743) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/70272324b6dacce76a26a361cb9f3c4d9c89da98/renault-captur-s-editi/,RENAULT CAPTUR S-EDITI°,Eurosuper (Sans plomb),manuel,1330.0,SUV 4x2,5.4 l/100km,118 g/km,8.0,5,330,913,22.411418914794922,-14.125782012939453,913
LLD Pro - VOLKSWAGEN TIGUAN CONFO.BU - 2.0TDI150 BVM6 (10899) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/8142ef2867ac905e6db38aae2f0ca9b3e18e1fd8/volkswagen-tiguan-confo.bu/,VOLKSWAGEN TIGUAN CONFO.BU,Diesel,manuel,1968.0,SUV 4x2,4.8 l/100km,122 g/km,8.0,5,437,394,-2.808906316757202,0.7454115748405457,394
LLD Pro - CITROEN C3 ELLE - PURETECH 110 BM (17069) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/177db2e7a3668e6525799cf7bfcbe01302d14c1f/citroen-c3-elle/,CITROEN C3 ELLE,Eurosuper (Sans plomb),manuel,1199.0,Berline 5 portes,4.7 l/100km,106 g/km,5.0,5,264,3137,-39.50278854370117,-6.830097198486328,3137
LLD Pro - JAGUAR XE PRESTI.LIMIT - 2.0D180 BVA8 (00828) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/86f5dd77ca952e2c7b667663294099ce3f64a6b9/jaguar-xe-presti.limit/,JAGUAR XE PRESTI.LIMIT,Diesel,manuel,1999.0,Tri-corps 4 portes,4.2 l/100km,109 g/km,9.0,4,553,2263,-0.42742130160331726,16.326616287231445,2263
LLD Pro - FORD MONDEO 5P TI.BU - TDCI180 AWD POW (14256) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/83840d0e973f566be7474209bec31507394b70f4/ford-mondeo-5p-ti.bu/,FORD MONDEO 5P TI.BU,Diesel,manuel,1997.0,Berline 5 portes,6.1 l/100km,145 g/km,10.0,5,465,2473,0.6258525848388672,4.224438667297363,2473
LLD Pro - AUDI TT ROADS.S-LINE - TDI 184 QUA.STR (11306) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a05a0b99ee083c216f3a2d0c201c2490a2695a36/audi-tt-roads.s-line/,AUDI TT ROADS.S-LINE,Diesel,manuel,1968.0,Cabriolet 2 portes,5.6 l/100km,147 g/km,10.0,2,667,3631,7.226774215698242,27.46919059753418,3631
LLD Pro - BMW 318D 4P - BUS.DESIGN BVA8 (13975) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4ce044a895a1f67fb99a7fd52f4994e2187bfa14/bmw-318d-4p/,BMW 318D 4P,Diesel,manuel,1995.0,Tri-corps 4 portes,4.6 l/100km,119 g/km,8.0,4,555,3431,0.4063389301300049,16.105493545532227,3431
LLD Pro - VOLKSWAGEN PASSAT 4P CONF0 - 2.0TDI150 DSG7 (12378) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/03875973661d64e4b0709afabf970febe76dc055/volkswagen-passat-4p-conf0/,VOLKSWAGEN PASSAT 4P CONF0,Diesel,manuel,1968.0,Tri-corps 4 portes,4.3 l/100km,109 g/km,8.0,4,388,372,-2.4606831073760986,-2.4325406551361084,372
LLD Pro - AUDI A6 AVANT - 50 TDI QUA TIPT (13620) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/21451bc9705ae34e31708b08bd9fb7f4919eab42/audi-a6-avant/,AUDI A6 AVANT,Diesel,manuel,2967.0,Break 5 portes,5.8 l/100km,138 g/km,17.0,5,931,4061,48.31410217285156,10.618669509887695,4061
LLD Pro - JEEP COMPASS BROOKLY - MJT140 4X4 BVM6 (00489) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/12ed3d6ba5f8dd7a3d872fb45b2fedea703844e2/jeep-compass-brookly/,JEEP COMPASS BROOKLY,Diesel,manuel,1956.0,SUV 4x4,5.2 l/100km,138 g/km,8.0,5,374,2273,-2.0796241760253906,-3.204779863357544,2273
LLD Pro - BMW 118I 3P F21 - URBAN CHIC BVM6 (10167) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/307189ac304c07df58e2f9e60de89f91d418a58e/bmw-118i-3p-f21/,BMW 118I 3P F21,Eurosuper (Sans plomb),manuel,1499.0,Berline 3 portes,6 l/100km,137 g/km,7.0,3,403,3721,18.80129623413086,-35.45874786376953,3721
LLD Pro - HYUNDAI I20 5P BUSINESS - 1.0T-GDI100 DCT (01212) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1c3ec5e2cdb3ab1d01db0457fc8cc2b44336c376/hyundai-i20-5p-business/,HYUNDAI I20 5P BUSINESS,Eurosuper (Sans plomb),manuel,998.0,Berline 5 portes,4.8 l/100km,111 g/km,5.0,5,213,2341,-42.65965270996094,22.19283676147461,2341
LLD Pro - SKODA SUPERB 5P AMBI° - 2.0 TDI 150 4X4 (03562) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/2e2c2a77fbd1704aaca39454c9b2356f0614f770/skoda-superb-5p-ambi/,SKODA SUPERB 5P AMBI°,Diesel,manuel,1968.0,Berline 5 portes,5.1 l/100km,131 g/km,8.0,5,480,727,-3.187290668487549,5.521655559539795,727
LLD Pro - TOYOTA PRIUS LOUNGE - (04842) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e8ab6b07d94d54fd11d2d62a0052371819264cdf/toyota-prius-lounge/,TOYOTA PRIUS LOUNGE,Eurosuper (Sans plomb),automatique,1798.0,Berline 5 portes,3.6 l/100km,78 g/km,4.0,5,435,560,-9.756226539611816,-0.8414786458015442,560
LLD Pro - BMW 530D XDRIV.TOUR - BUSI.DESIGN BVA (13961) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/0dd1d50746eae6b32cc165cf8d8f304dc0c62ade/bmw-530d-xdriv.tour/,BMW 530D XDRIV.TOUR,Diesel,manuel,2993.0,Break 5 portes,5.8 l/100km,153 g/km,16.0,5,931,3216,48.225711822509766,9.998236656188965,3216
LLD Pro - MINI MINI 3P SALT - 102 BVM6 (02119) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/6924cb4c74476adfae2c0b209d6a7e8722dc6444/mini-mini-3p-salt/,MINI MINI 3P SALT,Eurosuper (Sans plomb),manuel,1499.0,Berline 3 portes,5.4 l/100km,122 g/km,5.0,3,292,1560,29.481481552124023,-33.297306060791016,1560
LLD Pro - VOLKSWAGEN PASSAT SW CARAT - TDI190 4M°DSG7 (13286) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/08323b4ada153faa42d9b9bd68f9b4bcd444c3c0/volkswagen-passat-sw-carat/,VOLKSWAGEN PASSAT SW CARAT,Diesel,manuel,1968.0,Break 5 portes,5.2 l/100km,127 g/km,10.0,5,531,351,-3.2707440853118896,10.636813163757324,351
LLD Pro - TOYOTA PROACE VE LONG - EXECUTIV.115D4D (03881) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/c2e5e406584d8eee15a8e2a73f161e91404d00b8/toyota-proace-ve-long/,TOYOTA PROACE VE LONG,Diesel,manuel,1560.0,Combi,5.2 l/100km,137 g/km,6.0,5,528,568,-3.904101610183716,-35.02700424194336,568
LLD Pro - JAGUAR F-PACE PORTFOLI - 2.0L 250 AWD BA (00669) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/adaad861920b286874b1c430ec103fcf09a3c01d/jaguar-f-pace-portfoli/,JAGUAR F-PACE PORTFOLI,Eurosuper (Sans plomb),manuel,1999.0,SUV 4x4,7.5 l/100km,172 g/km,16.0,5,806,2183,14.01672649383545,39.29774856567383,2183
LLD Pro - FIAT TIPO 5P EASY - 1.4 95CH (08713) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a8a29d24320a3c827e622a59553fa1fc7d1de2d2/fiat-tipo-5p-easy/,FIAT TIPO 5P EASY,Eurosuper (Sans plomb),manuel,1368.0,Berline 5 portes,6.4 l/100km,138 g/km,6.0,5,240,2683,26.580297470092773,-14.634583473205566,2683
LLD Pro - CITROEN C1 AIRSCAPE 5P - SHINE VTI72 BVM (16114) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/62b80a5682a544c2c45dbeed2d4e7ce8d64f9c71/citroen-c1-airscape-5p/,CITROEN C1 AIRSCAPE 5P,Eurosuper (Sans plomb),manuel,998.0,Micro 5 portes,4.1 l/100km,93 g/km,4.0,5,216,3095,-40.90469741821289,21.01151466369629,3095
LLD Pro - CHEVROLET CAMARO CABRIOL. - ED°50ÈM.6.2L6MT (00455) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/4d3737df366f095c2570aa52d1678b878c577c4c/chevrolet-camaro-cabriol./,CHEVROLET CAMARO CABRIOL.,Eurosuper (Sans plomb),manuel,6162.0,Cabriolet 2 portes,12.5 l/100km,285 g/km,35.0,2,1359,2994,48.69780731201172,13.902793884277344,2994
LLD Pro - MERCEDES C BREAK AVANTGA - 180 BA9 (12255) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/d64a754bdf133471bbeba1e50228e7bf65b5d76c/mercedes-c-break-avantga/,MERCEDES C BREAK AVANTGA,Eurosuper (Sans plomb),manuel,1595.0,Break 5 portes,6.2 l/100km,141 g/km,9.0,5,583,1682,-2.334946632385254,-33.78251647949219,1682
LLD Pro - NISSAN XTRAIL 7P BUSIN - DCI 130 (05925) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e42b7cea01c7f1915f1dd274d023053e3073afcf/nissan-xtrail-7p-busin/,NISSAN XTRAIL 7P BUSIN,Diesel,manuel,1598.0,SUV 4x2,4.9 l/100km,129 g/km,7.0,5,413,1288,-11.99648380279541,-35.125396728515625,1288
LLD Pro - FORD CUSTOM KO 320L1 - H2 TR.ECOB170BA (12974) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/f53ae209876f809ef95d023c4d8fb769ba884e09/ford-custom-ko-320l1/,FORD CUSTOM KO 320L1,Diesel,manuel,1995.0,Combi,6.8 l/100km,179 g/km,10.0,4,512,2691,3.360755443572998,7.723747253417969,2691
LLD Pro - NISSAN NAVARA DC TEKN+ - 2.3DCI160 (06596) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/5f8c1148d873e35a12a1f59818669945a64e4aed/nissan-navara-dc-tekn+/,NISSAN NAVARA DC TEKN+,Diesel,manuel,2298.0,SUV 4x4,6.3 l/100km,167 g/km,8.0,4,544,1601,30.39480972290039,15.395997047424316,1601
LLD Pro - PEUGEOT TRAVELLER LONG - ACTIVE BHDI120 (16410) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/81c35564b22beb696fb14ad56c0e6cfd283d0957/peugeot-traveller-long/,PEUGEOT TRAVELLER LONG,Diesel,manuel,1499.0,Monospace 5 portes,4.8 l/100km,128 g/km,6.0,4,502,1261,7.66819953918457,-34.401790618896484,1261
LLD Pro - KIA SPORTAGE ACTIVE - CRDI136 4X2 DCT (02485) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/a1999f0b24dafe6452499e9e9548a43566fd2488/kia-sportage-active/,KIA SPORTAGE ACTIVE,Diesel,manuel,1598.0,SUV 4x2,4.7 l/100km,123 g/km,7.0,5,401,2055,-13.343628883361816,-34.83257293701172,2055
LLD Pro - TOYOTA AURIS TOURING S - TECHNO.1.2T (05562) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/e261cfbed21608392dc794aaedd03665d6d53326/toyota-auris-touring-s/,TOYOTA AURIS TOURING S,Eurosuper (Sans plomb),manuel,1197.0,Break 5 portes,5.5 l/100km,120 g/km,6.0,5,370,512,-31.757156372070312,-7.0099711418151855,512
LLD Pro - VOLKSWAGEN CADDY MAXI BEAC - 1.4TSI125 BVM6 (13198) | LeasePlan,https://www.leaseplan.com/fr-fr/lld-pro/nos-vehicules/1b0d838c7eff6c8c2a9bfe40d44b8ae24883c9d4/volkswagen-caddy-maxi-beac/,VOLKSWAGEN CADDY MAXI BEAC,Eurosuper (Sans plomb),manuel,1395.0,Mini monospace 5 portes,6 l/100km,152 g/km,7.0,5,351,292,22.56540870666504,-16.617935180664062,292
